PERIOD,cl_id,MCC,channel_type,currency,TRDATETIME,amount,trx_category,target_flag,target_sum,trx_category_mul,is_weekend,mday,wday,year,ymonth,mcc_group,amount_log,channel_type_type0,channel_type_type1,channel_type_type2,channel_type_type3,channel_type_type4,channel_type_type5,trx_category_BACK_TRX,trx_category_C2C_IN,trx_category_C2C_OUT,trx_category_CASH_ADV,trx_category_CAT,trx_category_DEPOSIT,trx_category_POS,trx_category_WD_ATM_OTHER,trx_category_WD_ATM_PARTNER,trx_category_WD_ATM_ROS
01/06/2017,2770,5814,type2,810,2017-06-29 00:00:00,325.0,POS,1,1265673.17,-1,False,29,3,2017,6,15.0,5.786897381366708,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/07/2017,2233,5499,type2,810,2017-07-24 00:00:00,273.0,POS,1,91242.09,-1,False,24,0,2017,7,17.0,5.6131281063880705,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/03/2017,103,8999,type5,810,2017-03-15 00:00:00,1305.0,POS,0,0.0,-1,False,15,2,2017,3,3.0,7.174724309836376,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
01/12/2016,1820,6011,type2,810,2016-12-23 07:10:02,100000.0,WD_ATM_ROS,1,3284.79,-1,False,23,4,2016,12,11.0,11.51293546492023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
01/01/2017,7520,4784,type1,810,2017-01-06 00:00:00,50.0,POS,1,26915.05,-1,False,6,4,2017,1,18.0,3.9318256327243257,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/05/2017,5630,6011,type1,810,2017-05-24 00:00:00,100.0,WD_ATM_PARTNER,0,0.0,-1,False,24,2,2017,5,11.0,4.61512051684126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
01/04/2017,2703,5411,type2,810,2017-04-12 00:00:00,7087.36,POS,1,80023.94,-1,False,12,2,2017,4,17.0,8.866209281062865,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/06/2017,4392,5411,type1,810,2017-06-12 00:00:00,450.0,POS,1,34188.07,-1,False,12,0,2017,6,17.0,6.111467339502679,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/02/2017,8337,7311,type1,810,2017-02-08 00:00:00,219.0,POS,0,0.0,-1,False,8,2,2017,2,3.0,5.393627546352362,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/12/2016,5263,5941,type1,810,2016-12-11 00:00:00,1299.0,POS,1,1400.0,-1,True,11,6,2016,12,15.0,7.170119543449628,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/04/2017,670,6011,type2,810,2017-04-21 00:00:00,90000.0,WD_ATM_PARTNER,1,145724.96,-1,False,21,4,2017,4,11.0,11.407576060361786,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
01/12/2016,8507,5411,type1,810,2016-12-20 00:00:00,308.0,POS,1,351105.52,-1,False,20,1,2016,12,17.0,5.733341276897746,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/03/2017,4721,5814,type1,810,2017-03-29 00:00:00,318.0,POS,1,308919.71,-1,False,29,2,2017,3,15.0,5.765191102784844,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/10/2016,5432,5812,type1,810,2016-10-15 00:00:00,92.0,POS,1,3485.0,-1,True,15,5,2016,10,15.0,4.532599493153256,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/06/2017,6176,5499,type1,810,2017-06-18 00:00:00,173.0,POS,0,0.0,-1,True,18,6,2017,6,17.0,5.159055299214529,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/04/2017,5630,4829,type1,810,2017-04-10 18:25:24,3142.41,C2C_IN,0,0.0,1,False,10,0,2017,4,11.0,8.053063476905859,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
01/02/2017,269,5814,type2,810,2017-02-16 00:00:00,267.0,POS,1,218625.22,-1,False,16,3,2017,2,15.0,5.5909869805108565,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/08/2017,5982,5211,type1,810,2017-08-18 00:00:00,1633.0,POS,0,0.0,-1,False,18,4,2017,8,17.0,7.3987862754199485,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/02/2017,3171,5999,type2,810,2017-02-06 14:57:49,500.0,POS,1,2181.45,-1,False,6,0,2017,2,15.0,6.2166061010848646,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/01/2017,4260,5411,type1,978,2017-01-05 00:00:00,167.4,POS,0,0.0,-1,False,5,3,2017,1,17.0,5.126342101808226,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/01/2017,2975,5541,type2,810,2017-01-25 00:00:00,1283.32,POS,0,0.0,-1,False,25,2,2017,1,1.0,7.1579846743832665,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/03/2017,7199,5814,type1,810,2017-03-29 00:00:00,155.0,POS,0,0.0,-1,False,29,2,2017,3,15.0,5.049856007249537,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/08/2017,4824,5977,type1,810,2017-08-18 00:00:00,98.0,POS,1,63299.56,-1,False,18,4,2017,8,15.0,4.59511985013459,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/05/2017,6570,5999,type1,810,2017-05-07 00:00:00,50.0,POS,0,0.0,-1,True,7,6,2017,5,15.0,3.9318256327243257,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/06/2017,3610,6011,type1,810,2017-06-30 19:18:56,1000.0,DEPOSIT,1,152734.95,1,False,30,4,2017,6,11.0,6.90875477931522,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
01/01/2017,4411,5411,type1,810,2017-01-03 00:00:00,776.0,POS,0,0.0,-1,False,3,1,2017,1,17.0,6.655440350367647,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/03/2017,2661,6012,type2,810,2017-03-09 16:15:25,5000.0,C2C_OUT,1,225965.45,-1,False,9,3,2017,3,11.0,8.517393171418904,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
01/02/2017,7363,5814,type1,810,2017-02-16 00:00:00,114.0,POS,1,50568.62,-1,False,16,3,2017,2,15.0,4.74493212836325,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/12/2016,3881,5411,type1,810,2016-12-22 00:00:00,801.0,POS,1,58833.85,-1,False,22,3,2016,12,17.0,6.687108607866515,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/09/2017,1260,5814,type2,810,2017-09-09 00:00:00,200.0,POS,1,92056.91,-1,True,9,5,2017,9,15.0,5.303304908059076,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/01/2017,6965,5411,type1,810,2017-01-26 00:00:00,4938.87,POS,1,191492.09,-1,False,26,3,2017,1,17.0,8.505094294046229,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/11/2016,9772,5200,type1,810,2016-11-16 00:00:00,50000.0,POS,1,187736.85,-1,False,16,2,2016,11,17.0,10.819798284210286,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/04/2017,5629,5411,type1,810,2017-04-04 00:00:00,28.0,POS,0,0.0,-1,False,4,1,2017,4,17.0,3.367295829986474,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/12/2016,6809,5411,type1,810,2016-12-09 00:00:00,55.8,POS,0,0.0,-1,False,9,4,2016,12,17.0,4.039536325727106,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/11/2016,1909,5411,type2,810,2016-11-12 00:00:00,958.0,POS,1,336665.94,-1,True,12,5,2016,11,17.0,6.8658910748834385,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/08/2017,1029,5651,type2,810,2017-08-02 00:00:00,5905.0,POS,1,125659.83,-1,False,2,2,2017,8,8.0,8.683724062303869,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/01/2017,8791,5912,type1,810,2017-01-06 00:00:00,180.0,POS,1,41252.22,-1,False,6,4,2017,1,15.0,5.198497031265826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/05/2017,322,5712,type2,810,2017-05-26 00:00:00,2882.5,POS,1,9462.0,-1,False,26,4,2017,5,15.0,7.966760113055467,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/06/2017,9496,6011,type1,810,2017-06-02 07:37:37,40000.0,WD_ATM_ROS,0,0.0,-1,False,2,4,2017,6,11.0,10.596659732783579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/06/2017,956,5411,type2,810,2017-06-03 00:00:00,2606.0,POS,1,101182.78,-1,True,3,5,2017,6,17.0,7.865955413933502,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/06/2017,6217,5411,type1,810,2017-06-26 00:00:00,170.0,POS,0,0.0,-1,False,26,0,2017,6,17.0,5.14166355650266,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/04/2017,3430,5912,type1,810,2017-04-14 00:00:00,188.0,POS,1,107146.91,-1,False,14,4,2017,4,15.0,5.241747015059643,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/03/2017,6321,5411,type1,810,2017-03-17 00:00:00,289.0,POS,0,0.0,-1,False,17,4,2017,3,17.0,5.66988092298052,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/12/2016,6965,5977,type1,810,2016-12-24 00:00:00,1419.0,POS,1,191492.09,-1,True,24,5,2016,12,15.0,7.258412150595307,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/01/2017,7698,5411,type1,810,2017-01-26 00:00:00,179.0,POS,1,8179.32,-1,False,26,3,2017,1,17.0,5.19295685089021,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/08/2017,1329,6011,type2,810,2017-08-13 10:11:37,20000.0,DEPOSIT,1,387767.99,1,True,13,6,2017,8,11.0,9.90353755128617,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
01/06/2017,4721,4829,type1,810,2017-06-23 11:12:31,5000.0,C2C_OUT,1,308919.71,-1,False,23,4,2017,6,11.0,8.517393171418904,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
01/05/2017,5240,5661,type1,810,2017-05-24 00:00:00,3260.0,POS,1,54329.3,-1,False,24,2,2017,5,8.0,8.089789175789319,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/08/2017,1697,5661,type2,810,2017-08-24 00:00:00,3590.0,POS,1,298759.3,-1,False,24,3,2017,8,8.0,8.186185994226083,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/02/2017,9078,5921,type1,810,2017-02-21 00:00:00,35.9,POS,1,288486.11,-1,False,21,1,2017,2,15.0,3.6082115510464816,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/02/2017,5214,5411,type1,810,2017-02-08 00:00:00,49.0,POS,0,0.0,-1,False,8,2,2017,2,17.0,3.912023005428146,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/11/2016,10151,5411,type1,810,2016-11-09 00:00:00,94.0,POS,1,15515.71,-1,False,9,2,2016,11,17.0,4.553876891600541,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/11/2016,7632,5681,type1,810,2016-11-05 00:00:00,3450.0,POS,0,0.0,-1,True,5,5,2016,11,8.0,8.146419323098003,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/04/2017,3438,5732,type1,978,2017-04-26 00:00:00,61.95,POS,1,181991.43,-1,False,26,2,2017,4,15.0,4.142340760490356,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/05/2017,3822,4111,type1,810,2017-05-12 00:00:00,60.0,POS,1,163297.34,-1,False,12,4,2017,5,18.0,4.110873864173311,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/07/2017,976,5411,type2,810,2017-07-16 00:00:00,1450.03,POS,1,54905.78,-1,True,16,6,2017,7,17.0,7.280028928066733,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/07/2017,1539,6051,type2,810,2017-07-16 00:00:00,650.0,POS,0,0.0,-1,True,16,6,2017,7,11.0,6.478509642208569,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/08/2017,3397,5411,type1,810,2017-08-13 00:00:00,105.0,POS,1,1425.0,-1,True,13,6,2017,8,17.0,4.663439094112067,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/07/2017,4700,5411,type1,810,2017-07-14 00:00:00,132.0,POS,1,93692.07,-1,False,14,4,2017,7,17.0,4.890349128221754,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/05/2017,2223,5814,type2,810,2017-05-22 00:00:00,139.0,POS,1,90018.87,-1,False,22,0,2017,5,15.0,4.941642422609304,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/03/2017,4691,3512,type1,810,2017-03-02 00:00:00,3990.0,POS,1,24027.9,-1,False,2,3,2017,3,10.0,8.291797105048733,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/07/2017,3015,5411,type2,810,2017-07-16 00:00:00,9292.07,POS,0,0.0,-1,True,16,6,2017,7,17.0,9.137024240080352,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/04/2017,6984,5411,type1,810,2017-04-29 00:00:00,620.5,POS,0,0.0,-1,True,29,5,2017,4,17.0,6.432135910950766,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/01/2017,2496,7832,type2,810,2017-01-23 00:00:00,600.0,POS,1,286348.96,-1,False,23,0,2017,1,14.0,6.398594934535208,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/10/2017,1130,5812,type2,810,2017-10-11 00:00:00,110.0,POS,1,162527.91,-1,False,11,2,2017,10,15.0,4.709530201312334,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/01/2017,6654,4812,type1,810,2017-01-11 00:00:00,1990.0,POS,0,0.0,-1,False,11,2,2017,1,5.0,7.596392304064196,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/12/2016,9024,5331,type1,810,2016-12-20 00:00:00,8560.0,POS,0,0.0,-1,False,20,1,2016,12,17.0,9.054972284742485,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/10/2017,8568,5309,type1,784,2017-10-22 00:00:00,2.0,POS,1,22891.88,-1,True,22,6,2017,10,17.0,1.0986122886681098,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/10/2017,3376,5542,type3,810,2017-10-25 00:00:00,500.0,POS,1,150979.99,-1,False,25,2,2017,10,1.0,6.2166061010848646,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
01/05/2017,5067,5411,type1,810,2017-05-16 00:00:00,55.0,POS,0,0.0,-1,False,16,1,2017,5,17.0,4.02535169073515,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/07/2017,3338,5912,type3,810,2017-07-25 00:00:00,6133.84,POS,0,0.0,-1,False,25,1,2017,7,15.0,8.721739276935326,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
01/06/2017,9328,5411,type1,810,2017-06-25 00:00:00,504.0,POS,1,997.91,-1,True,25,6,2017,6,17.0,6.22455842927536,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/02/2017,3596,5499,type1,810,2017-02-19 00:00:00,85.0,POS,0,0.0,-1,True,19,6,2017,2,17.0,4.454347296253507,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/02/2017,8602,5499,type1,810,2017-02-28 00:00:00,25.0,POS,0,0.0,-1,False,28,1,2017,2,17.0,3.258096538021482,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/08/2017,5000,5999,type1,810,2017-08-17 00:00:00,5799.0,POS,1,7868.81,-1,False,17,3,2017,8,15.0,8.66561319653451,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/08/2017,2422,5814,type2,810,2017-08-03 00:00:00,1600.0,POS,1,375741.91,-1,False,3,3,2017,8,15.0,7.3783837129967145,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/12/2016,5612,5921,type1,810,2016-12-27 00:00:00,23.5,POS,1,44341.11,-1,False,27,1,2016,12,15.0,3.1986731175506815,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/03/2017,1778,5812,type2,810,2017-03-20 00:00:00,750.0,POS,1,242426.94,-1,False,20,0,2017,3,15.0,6.621405651764134,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/09/2017,3397,5812,type1,810,2017-09-21 00:00:00,400.0,POS,1,1425.0,-1,False,21,3,2017,9,15.0,5.993961427306569,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/09/2017,4221,5039,type1,810,2017-09-01 00:00:00,757.0,POS,1,57747.89,-1,False,1,4,2017,9,9.0,6.630683385642372,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/04/2017,1340,5722,type2,810,2017-04-22 00:00:00,850.0,POS,1,241641.3,-1,True,22,5,2017,4,15.0,6.7464121285733745,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
01/03/2017,10009,8099,type1,810,2017-03-27 00:00:00,8500.0,POS,1,31000.0,-1,False,27,0,2017,3,13.0,9.04793908261736,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
